epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,312.505,0.89346,0.62558,0.94401,0.9213,0.80043,0.84292,0.65586,0.73262,0.51055,0.90613,0.000160749,0.000160749,0.000160749
64,318.508,0.8841,0.61647,0.95425,0.93008,0.79828,0.84346,0.66,0.734,0.50993,0.9052,0.000145335,0.000145335,0.000145335
65,324.653,0.90504,0.62565,0.94426,0.92389,0.79561,0.84941,0.66358,0.7241,0.51073,0.9041,0.000130671,0.000130671,0.000130671
66,331.222,0.87739,0.60854,0.94916,0.92164,0.79759,0.85024,0.66404,0.71654,0.50552,0.90241,0.000116778,0.000116778,0.000116778
67,336.599,0.8838,0.62553,0.95124,0.93204,0.79567,0.84724,0.66703,0.71661,0.50314,0.90178,0.000103679,0.000103679,0.000103679
68,340.66,0.86677,0.60822,0.94025,0.92708,0.79965,0.84446,0.65974,0.71751,0.50511,0.90223,9.13931e-05,9.13931e-05,9.13931e-05
69,346.38,0.89595,0.62348,0.94704,0.9257,0.79926,0.84208,0.66138,0.7152,0.50526,0.90226,7.99397e-05,7.99397e-05,7.99397e-05
70,350.975,0.88739,0.61089,0.94726,0.92335,0.79926,0.84583,0.65722,0.72159,0.5025,0.90332,6.93364e-05,6.93364e-05,6.93364e-05
71,359.972,0.89872,0.70805,0.93965,0.9158,0.79684,0.84274,0.653,0.72899,0.50745,0.90348,5.95995e-05,5.95995e-05,5.95995e-05
72,364.562,0.87274,0.66919,0.9444,0.91593,0.78243,0.83226,0.64536,0.73865,0.51541,0.90379,5.07441e-05,5.07441e-05,5.07441e-05
73,369.025,0.88779,0.67879,0.93756,0.90937,0.78143,0.8278,0.64157,0.74258,0.5207,0.90399,4.27838e-05,4.27838e-05,4.27838e-05
74,374.435,0.8651,0.66079,0.94404,0.87671,0.7815,0.82337,0.63361,0.74926,0.5306,0.90325,3.57308e-05,3.57308e-05,3.57308e-05
75,378.605,0.86846,0.65881,0.94342,0.84885,0.78116,0.81396,0.63021,0.75211,0.53683,0.90346,2.95961e-05,2.95961e-05,2.95961e-05
76,382.418,0.85347,0.63735,0.92374,0.83551,0.788,0.80893,0.62939,0.75149,0.5365,0.90323,2.43891e-05,2.43891e-05,2.43891e-05
77,386.741,0.88081,0.65414,0.93844,0.82008,0.785,0.80509,0.628,0.74999,0.53666,0.90302,2.01178e-05,2.01178e-05,2.01178e-05
78,392.156,0.83605,0.632,0.92343,0.8272,0.77997,0.80616,0.62661,0.74542,0.53299,0.90199,1.67889e-05,1.67889e-05,1.67889e-05
79,396.081,0.83938,0.62007,0.9357,0.83279,0.77144,0.80171,0.62654,0.74464,0.53178,0.9017,1.44074e-05,1.44074e-05,1.44074e-05
80,400.151,0.85618,0.62669,0.92538,0.84278,0.75907,0.80115,0.62545,0.74377,0.53031,0.90134,1.2977e-05,1.2977e-05,1.2977e-05
